TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,LearningRate,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
0,1,2,5,300,0.05,0.9999901,0.570044623,NumRotatableBonds,SpAbs_A,ATS0dv,LabuteASA,BalabanJ,Kappa1,LogEE_A,LUMO,Eads100,SlogP_VSA1
0,1,3,3,300,0.1,0.999999981,0.519488012,NumRotatableBonds,ATS0dv,LabuteASA,TPSA,BalabanJ,Kappa1,HOMO,SpAbs_A,SlogP_VSA1,LogEE_A
0,1,4,3,300,0.1,0.999999992,0.556859986,NumRotatableBonds,ATS0dv,LabuteASA,TPSA,HOMO,BalabanJ,LogEE_A,SpAbs_A,Eads100,HeavyAtomMolWt
0,1,5,3,300,0.1,0.99999999,0.413682238,NumRotatableBonds,ATS0dv,LabuteASA,MolWt,SlogP_VSA1,SpAbs_A,HOMO,LogEE_A,CT100,TPSA
0,1,6,5,300,0.1,0.999999995,0.664275394,NumRotatableBonds,ATS0dv,LabuteASA,HOMO,SpAbs_A,BalabanJ,LogEE_A,SlogP_VSA1,MolWt,TPSA
0,1,7,7,300,0.1,0.999999995,0.623847192,NumRotatableBonds,ATS0dv,HOMO,CT100,LabuteASA,Chi0,SpAbs_A,MolWt,Kappa1,LogEE_A
0,1,8,3,300,0.1,0.999999989,0.502367912,NumRotatableBonds,ATS0dv,LabuteASA,HOMO,SpAbs_A,CT100,LogEE_A,BalabanJ,TPSA,MolWt
0,1,9,7,300,0.05,0.999993388,0.185953205,NumRotatableBonds,SlogP_VSA1,ATS0dv,BalabanJ,Chi0,LabuteASA,SpAbs_A,MolWt,LUMO,LogEE_A
0,1,10,3,300,0.05,0.999905435,0.575296561,NumRotatableBonds,ATS0dv,BalabanJ,HOMO,SlogP_VSA1,SpAbs_A,TPSA,Kappa1,Chi0,MolWt
0,1,11,5,300,0.1,0.999999995,0.557996585,NumRotatableBonds,SpAbs_A,ATS0dv,LabuteASA,HOMO,CT100,LogEE_A,BalabanJ,MolWt,PEOE_VSA1
0,1,12,3,300,0.1,0.999999986,0.594804003,LabuteASA,NumRotatableBonds,ATS0dv,SpAbs_A,TPSA,HOMO,PEOE_VSA1,MolWt,LogEE_A,Eads100
0,1,13,3,300,0.1,0.999999991,0.477377883,ATS0dv,Chi0,LabuteASA,NumRotatableBonds,LogEE_A,MolWt,Eads100,BalabanJ,HOMO,CT100
0,1,14,3,300,0.1,0.999999983,0.598774807,NumRotatableBonds,LabuteASA,ATS0dv,MolWt,SpAbs_A,BalabanJ,PEOE_VSA1,HOMO,TPSA,Kappa1
0,1,15,5,300,0.1,0.999999994,0.613627665,SlogP_VSA1,ATS0dv,NumRotatableBonds,SpAbs_A,Chi0,LabuteASA,LogEE_A,MolWt,Kappa1,HOMO
0,1,16,7,300,0.1,0.999999995,0.653117891,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,HOMO,MolWt,BalabanJ,LogEE_A,Eads100,CT100
0,1,17,7,300,0.1,0.999999995,0.460044593,NumRotatableBonds,ATS0dv,SpAbs_A,LabuteASA,SlogP_VSA1,LogEE_A,PEOE_VSA1,HOMO,Eads100,MolWt
0,1,18,5,300,0.1,0.999999996,0.562416608,NumRotatableBonds,ATS0dv,LabuteASA,MolWt,HOMO,Eads100,SpAbs_A,LogEE_A,PEOE_VSA1,BalabanJ
0,1,19,7,300,0.1,0.999999996,0.656243715,NumRotatableBonds,ATS0dv,HOMO,SlogP_VSA1,PEOE_VSA1,SpAbs_A,Eads100,Kappa1,MolWt,BalabanJ
0,1,20,7,300,0.05,0.999982911,0.231337725,NumRotatableBonds,ATS0dv,SlogP_VSA1,MolWt,HOMO,Chi0,BalabanJ,CT100,Kappa1,Eads100
0,1,21,7,300,0.1,0.999999995,0.497820977,ATS0dv,NumRotatableBonds,HOMO,SlogP_VSA1,LUMO,PEOE_VSA1,Eads100,SpAbs_A,FractionCSP3,BalabanJ
0,1,22,7,300,0.05,0.999988158,0.632333547,NumRotatableBonds,ATS0dv,SpAbs_A,Kappa1,SlogP_VSA1,HOMO,CT100,LabuteASA,Eads100,BalabanJ
0,1,23,7,300,0.1,0.999999995,0.600076982,ATS0dv,NumRotatableBonds,SlogP_VSA1,HOMO,SpAbs_A,Eads100,LabuteASA,PEOE_VSA1,BalabanJ,MolWt
0,1,24,3,200,0.1,0.999993187,0.656938498,ATS0dv,SpAbs_A,PEOE_VSA1,MolWt,NumRotatableBonds,LabuteASA,SlogP_VSA1,Eads100,HOMO,BalabanJ
0,1,25,5,300,0.1,0.999999994,0.561173241,ATS0dv,NumRotatableBonds,SpAbs_A,MolWt,BalabanJ,Eads100,Kappa1,HOMO,LogEE_A,CT100
0,1,26,3,300,0.1,0.999999962,0.608125828,NumRotatableBonds,ATS0dv,SpAbs_A,MolWt,LabuteASA,HOMO,SlogP_VSA1,Eads100,BalabanJ,LogEE_A
0,1,27,3,300,0.1,0.999999978,0.490115226,NumRotatableBonds,ATS0dv,SpAbs_A,LabuteASA,Kappa1,MolWt,SlogP_VSA1,TPSA,PEOE_VSA1,Eads100
0,1,28,3,300,0.1,0.999999979,0.55192955,ATS0dv,NumRotatableBonds,SpAbs_A,MolWt,SlogP_VSA1,LabuteASA,HOMO,BalabanJ,CT100,LogEE_A
0,1,29,7,300,0.1,0.999999994,0.556675672,NumRotatableBonds,FractionCSP3,HOMO,Kappa1,SpAbs_A,Chi0,Eads100,ATS0dv,MolWt,BalabanJ
0,2,3,5,300,0.01,0.406960008,0.550418027,ATS0dv,MolWt,Kappa1,FractionCSP3,Eads100,SlogP_VSA1,SpAbs_A,TPSA,HOMO,PEOE_VSA1
0,2,4,7,300,0.01,0.408150722,-0.374607577,Chi0,ATS0dv,Kappa1,PEOE_VSA1,MolWt,HOMO,TPSA,SpAbs_A,FractionCSP3,Eads100
0,2,5,3,100,0.1,0.997228654,0.450959435,MolWt,SpAbs_A,HOMO,LUMO,ATS0dv,NumRotatableBonds,Kappa1,TPSA,LabuteASA,MaxAbsPartialCharge
0,2,6,3,200,0.01,-1.493259868,0.595926201,BalabanJ,LUMO,ATS0dv,MolWt,SpAbs_A,FractionCSP3,SlogP_VSA1,LabuteASA,LogEE_A,HOMO
0,2,7,7,300,0.01,0.393418875,0.531539062,Chi0,Kappa1,PEOE_VSA1,TPSA,HeavyAtomMolWt,ATS0dv,MolWt,HOMO,SpAbs_A,LUMO
0,2,8,5,300,0.01,0.414533523,0.653775816,Kappa1,ATS0dv,FractionCSP3,HeavyAtomMolWt,MolWt,Chi0,HOMO,LabuteASA,Eads100,SpAbs_A
0,2,9,5,300,0.01,0.39725367,0.3162904,LUMO,FractionCSP3,ATS0dv,HOMO,SpAbs_A,MolWt,Eads100,BalabanJ,SlogP_VSA1,NumRotatableBonds
0,2,10,7,300,0.01,0.410975794,0.554349063,Kappa1,ATS0dv,Eads100,MolWt,PEOE_VSA1,HOMO,SpAbs_A,HeavyAtomMolWt,LUMO,TPSA
0,2,11,7,100,0.05,0.932871747,0.577961606,HOMO,Kappa1,NumRotatableBonds,SlogP_VSA1,ATS0dv,SpAbs_A,MolWt,CT100,MinPartialCharge,MaxAbsPartialCharge
0,2,12,5,200,0.01,-1.477071733,0.766412859,LUMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,MolWt,Eads100,LogEE_A,HOMO,SpAbs_A,SlogP_VSA1
0,2,13,3,100,0.1,0.99718226,-3.308901716,Kappa1,NumRotatableBonds,MolWt,HOMO,ATS0dv,LogEE_A,SpAbs_A,Eads100,CT100,LabuteASA
0,2,14,5,200,0.01,-1.465209959,0.710666938,Eads100,ATS0dv,FractionCSP3,MinPartialCharge,MaxAbsPartialCharge,MolWt,LUMO,SpAbs_A,HOMO,SlogP_VSA1
0,2,15,7,300,0.01,0.398703907,0.619312553,Kappa1,ATS0dv,MolWt,HOMO,Eads100,LabuteASA,HeavyAtomMolWt,CT100,SpAbs_A,BalabanJ
0,2,16,7,300,0.01,0.409004835,0.689299318,HeavyAtomMolWt,ATS0dv,Kappa1,MolWt,Eads100,HOMO,PEOE_VSA1,BalabanJ,LabuteASA,CT100
0,2,17,5,300,0.01,0.38696568,0.584801795,ATS0dv,Kappa1,Eads100,MolWt,TPSA,Chi0,FractionCSP3,MinPartialCharge,HeavyAtomMolWt,MaxAbsPartialCharge
0,2,18,7,300,0.01,0.407849442,0.660378895,HeavyAtomMolWt,Eads100,MolWt,Kappa1,ATS0dv,HOMO,BalabanJ,LabuteASA,CT100,SpAbs_A
0,2,19,3,200,0.01,-1.475300966,0.696483118,MolWt,Eads100,ATS0dv,MinPartialCharge,MaxAbsPartialCharge,BalabanJ,HOMO,CT100,LogEE_A,SpAbs_A
0,2,20,3,200,0.01,-2.577758759,-2.883000344,MolWt,MinPartialCharge,BalabanJ,ATS0dv,Eads100,MaxAbsPartialCharge,CT100,HOMO,SlogP_VSA1,LUMO
0,2,21,5,200,0.1,0.999999632,0.660647599,ATS0dv,Kappa1,HOMO,FractionCSP3,HeavyAtomMolWt,MolWt,PEOE_VSA1,SpAbs_A,LUMO,LabuteASA
0,2,22,7,300,0.01,0.402835945,0.620563694,Eads100,ATS0dv,HOMO,Kappa1,TPSA,LabuteASA,MolWt,FractionCSP3,BalabanJ,LUMO
0,2,23,5,300,0.01,0.413557736,0.69634423,ATS0dv,Eads100,Kappa1,MolWt,HOMO,BalabanJ,LabuteASA,TPSA,CT100,LUMO
0,2,24,3,200,0.01,-1.719650949,-0.15040572,MolWt,BalabanJ,MinPartialCharge,ATS0dv,LUMO,LogEE_A,SpAbs_A,SlogP_VSA1,Eads100,HOMO
0,2,25,5,200,0.01,-1.459235884,0.679654942,MolWt,BalabanJ,ATS0dv,LUMO,LogEE_A,MinPartialCharge,SpAbs_A,NumRotatableBonds,CT100,SlogP_VSA1
0,2,26,7,300,0.01,0.397444824,0.645730822,MolWt,TPSA,ATS0dv,Eads100,HOMO,LabuteASA,PEOE_VSA1,LogEE_A,BalabanJ,NumRotatableBonds
0,2,27,3,200,0.01,-1.616179665,-0.190507798,MolWt,ATS0dv,LogEE_A,LUMO,SpAbs_A,CT100,MinPartialCharge,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds
0,2,28,7,300,0.01,0.408032987,0.700498768,Eads100,Kappa1,HOMO,ATS0dv,TPSA,MolWt,LabuteASA,LUMO,BalabanJ,SpAbs_A
0,2,29,7,300,0.01,0.406211521,0.598987828,Eads100,Chi0,MolWt,TPSA,HOMO,ATS0dv,LabuteASA,BalabanJ,Kappa1,CT100
0,3,4,3,100,0.1,0.997099093,0.467141365,HeavyAtomMolWt,NumRotatableBonds,HOMO,Kappa1,SlogP_VSA1,LabuteASA,ATS0dv,SpAbs_A,MolWt,LogEE_A
0,3,5,3,300,0.05,0.99992199,0.774227908,NumRotatableBonds,ATS0dv,LabuteASA,SpAbs_A,MolWt,HOMO,FractionCSP3,LUMO,Kappa1,TPSA
0,3,6,5,300,0.01,0.479803953,0.804232653,ATS0dv,MolWt,HOMO,NumRotatableBonds,SlogP_VSA1,Kappa1,PEOE_VSA1,SpAbs_A,LUMO,CT100
0,3,7,3,300,0.1,0.999999976,0.730294243,NumRotatableBonds,MolWt,Kappa1,SpAbs_A,ATS0dv,HOMO,TPSA,LabuteASA,LogEE_A,MaxAbsPartialCharge
0,3,8,3,300,0.01,0.487061336,0.827965641,ATS0dv,FractionCSP3,Chi0,MolWt,MaxAbsPartialCharge,Kappa1,HOMO,LabuteASA,SlogP_VSA1,NumRotatableBonds
0,3,9,7,200,0.1,0.99999975,0.253347818,Kappa1,NumRotatableBonds,SpAbs_A,HOMO,LUMO,MolWt,ATS0dv,BalabanJ,LogEE_A,Eads100
0,3,10,7,300,0.01,0.484342332,0.720368305,ATS0dv,Kappa1,HOMO,MolWt,NumRotatableBonds,SpAbs_A,SlogP_VSA1,CT100,TPSA,Eads100
0,3,11,3,100,0.1,0.997431006,0.603362562,SpAbs_A,HOMO,ATS0dv,Kappa1,MolWt,NumRotatableBonds,Eads100,LabuteASA,FractionCSP3,LogEE_A
0,3,12,7,300,0.01,0.484280122,0.838042575,ATS0dv,MolWt,Kappa1,HOMO,NumRotatableBonds,Chi0,HeavyAtomMolWt,SlogP_VSA1,SpAbs_A,MaxAbsPartialCharge
0,3,13,3,300,0.1,0.999999981,0.016011765,ATS0dv,NumRotatableBonds,LogEE_A,HOMO,MolWt,Kappa1,LabuteASA,Eads100,MaxAbsPartialCharge,MinPartialCharge
0,3,14,5,300,0.01,0.490465453,0.78555766,Chi0,ATS0dv,MolWt,Kappa1,HOMO,NumRotatableBonds,LUMO,CT100,LabuteASA,SpAbs_A
5,10,29,3,300,0.05,0.999930834,0.433700851,NumRotatableBonds,ATS0dv,SpAbs_A,HOMO,LabuteASA,FractionCSP3,LogEE_A,LUMO,MolWt,TPSA
3,5,15,3,200,0.1,0.999885181,0.507017201,ATS0dv,NumRotatableBonds,SpAbs_A,SlogP_VSA1,MolWt,HOMO,LabuteASA,Kappa1,TPSA,LogEE_A
0,3,17,7,200,0.05,0.999211962,0.734173917,NumRotatableBonds,ATS0dv,FractionCSP3,SpAbs_A,HOMO,Kappa1,LabuteASA,MolWt,LogEE_A,SlogP_VSA1
15,26,28,3,300,0.05,0.997670962,0.51571851,ATS0dv,HOMO,SpAbs_A,LabuteASA,SlogP_VSA1,NumRotatableBonds,LUMO,MolWt,Kappa1,LogEE_A
0,3,19,5,300,0.01,0.480497513,0.798545465,FractionCSP3,ATS0dv,HOMO,BalabanJ,LUMO,HeavyAtomMolWt,MolWt,NumRotatableBonds,PEOE_VSA1,Eads100
0,3,20,3,200,0.01,-1.906824302,0.257630619,ATS0dv,MolWt,NumRotatableBonds,CT100,HOMO,BalabanJ,MaxAbsPartialCharge,Eads100,LUMO,MinPartialCharge
0,3,21,7,100,0.1,0.999246434,0.428467063,ATS0dv,HOMO,HeavyAtomMolWt,LUMO,FractionCSP3,SpAbs_A,NumRotatableBonds,PEOE_VSA1,LogEE_A,Eads100
0,3,22,3,200,0.1,0.999995011,0.789126867,ATS0dv,NumRotatableBonds,SpAbs_A,MolWt,HeavyAtomMolWt,PEOE_VSA1,Kappa1,HOMO,Eads100,LabuteASA
0,3,23,3,300,0.01,0.473720754,0.833093781,ATS0dv,Chi0,MolWt,HOMO,TPSA,Eads100,Kappa1,BalabanJ,CT100,FractionCSP3
0,3,24,5,300,0.01,0.43422391,0.824991296,HOMO,TPSA,Eads100,MolWt,ATS0dv,Chi0,Kappa1,BalabanJ,LUMO,SpAbs_A
0,3,25,3,300,0.01,0.479086429,0.767522953,ATS0dv,MolWt,HOMO,FractionCSP3,TPSA,NumRotatableBonds,Eads100,BalabanJ,CT100,Kappa1
3,5,18,3,200,0.1,0.999931333,0.590704789,SpAbs_A,ATS0dv,NumRotatableBonds,HOMO,LabuteASA,MolWt,TPSA,LogEE_A,MinPartialCharge,CT100
0,3,27,7,300,0.01,0.452544652,0.472461116,ATS0dv,TPSA,HOMO,MolWt,Kappa1,LabuteASA,LUMO,Eads100,PEOE_VSA1,Chi0
0,3,28,7,100,0.05,0.939577125,0.799408675,HOMO,NumRotatableBonds,ATS0dv,MolWt,SpAbs_A,Kappa1,LabuteASA,LUMO,Eads100,CT100
0,3,29,7,300,0.01,0.477358229,0.83081213,Chi0,Eads100,TPSA,MolWt,HOMO,ATS0dv,LUMO,Kappa1,BalabanJ,LabuteASA
0,4,5,3,100,0.1,0.997862324,0.721458961,NumRotatableBonds,ATS0dv,MolWt,SpAbs_A,HOMO,TPSA,FractionCSP3,LogEE_A,MinPartialCharge,CT100
0,4,6,5,100,0.1,0.999337457,0.563326758,NumRotatableBonds,Kappa1,ATS0dv,SpAbs_A,MolWt,HOMO,LabuteASA,SlogP_VSA1,LUMO,LogEE_A
0,4,7,7,100,0.1,0.999284111,0.651031274,NumRotatableBonds,Kappa1,ATS0dv,HOMO,SpAbs_A,MolWt,TPSA,LogEE_A,CT100,Eads100
0,4,8,5,100,0.1,0.99934161,0.490691784,NumRotatableBonds,Kappa1,ATS0dv,MolWt,LabuteASA,SpAbs_A,HOMO,LUMO,LogEE_A,CT100
0,4,9,3,100,0.05,0.934621228,0.003849803,HOMO,NumRotatableBonds,FractionCSP3,LUMO,BalabanJ,ATS0dv,SpAbs_A,MolWt,HeavyAtomMolWt,LogEE_A
0,4,10,5,100,0.1,0.999143072,0.629798848,Kappa1,SpAbs_A,NumRotatableBonds,ATS0dv,HOMO,MolWt,LogEE_A,LabuteASA,CT100,Eads100
0,4,11,3,200,0.05,0.997663109,0.590156321,NumRotatableBonds,SlogP_VSA1,HOMO,Kappa1,ATS0dv,SpAbs_A,MolWt,Eads100,CT100,LogEE_A
0,4,12,7,100,0.05,0.94205492,0.445053257,NumRotatableBonds,ATS0dv,SlogP_VSA1,HOMO,SpAbs_A,FractionCSP3,MolWt,LogEE_A,TPSA,Eads100
0,4,13,3,200,0.1,0.999991284,0.012372419,ATS0dv,NumRotatableBonds,LogEE_A,HOMO,LabuteASA,SlogP_VSA1,MolWt,MinPartialCharge,Kappa1,MaxAbsPartialCharge
0,4,14,3,300,0.01,0.484175595,0.407100355,ATS0dv,Kappa1,MolWt,HOMO,LUMO,LabuteASA,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge
0,4,15,7,100,0.1,0.999325253,0.77198097,ATS0dv,Kappa1,NumRotatableBonds,SpAbs_A,HOMO,SlogP_VSA1,MolWt,LogEE_A,Eads100,LabuteASA
0,4,16,5,100,0.1,0.999295197,0.724624735,NumRotatableBonds,SpAbs_A,ATS0dv,Kappa1,HOMO,MolWt,LogEE_A,Eads100,BalabanJ,MinPartialCharge
0,4,17,7,100,0.1,0.999185625,0.681435645,Kappa1,PEOE_VSA1,ATS0dv,SpAbs_A,NumRotatableBonds,MolWt,HOMO,LogEE_A,LabuteASA,Eads100
0,4,18,3,100,0.1,0.997692545,0.669431624,ATS0dv,PEOE_VSA1,Kappa1,HOMO,NumRotatableBonds,HeavyAtomMolWt,SpAbs_A,LogEE_A,MolWt,Eads100
0,4,19,5,100,0.1,0.999111112,0.503904209,NumRotatableBonds,ATS0dv,Kappa1,HeavyAtomMolWt,HOMO,LabuteASA,SpAbs_A,PEOE_VSA1,FractionCSP3,LogEE_A
0,4,20,3,200,0.01,-1.922960675,-0.080059813,MolWt,ATS0dv,HOMO,NumRotatableBonds,LUMO,Eads100,Kappa1,CT100,BalabanJ,MaxAbsPartialCharge
0,4,21,7,300,0.05,0.999987003,0.179994985,ATS0dv,Kappa1,FractionCSP3,HOMO,SpAbs_A,NumRotatableBonds,LUMO,SlogP_VSA1,TPSA,Eads100
0,4,22,7,200,0.1,0.999999825,0.726702881,ATS0dv,Kappa1,SpAbs_A,NumRotatableBonds,MolWt,HOMO,PEOE_VSA1,HeavyAtomMolWt,SlogP_VSA1,Eads100
0,4,23,3,100,0.05,0.933079813,0.560088812,FractionCSP3,NumRotatableBonds,HOMO,ATS0dv,Kappa1,SpAbs_A,MolWt,LogEE_A,Eads100,CT100
0,4,24,7,100,0.1,0.999055642,0.608716954,NumRotatableBonds,ATS0dv,PEOE_VSA1,Kappa1,HOMO,SpAbs_A,Eads100,SlogP_VSA1,HeavyAtomMolWt,FractionCSP3
0,4,25,3,100,0.05,0.926752071,0.590620603,ATS0dv,FractionCSP3,HOMO,NumRotatableBonds,LogEE_A,MolWt,CT100,Kappa1,LabuteASA,LUMO
0,4,26,5,100,0.05,0.942050022,0.689528066,NumRotatableBonds,ATS0dv,HOMO,SpAbs_A,FractionCSP3,Kappa1,MolWt,SlogP_VSA1,Eads100,LogEE_A
0,4,27,5,300,0.01,0.445748968,0.454837999,ATS0dv,PEOE_VSA1,HOMO,MolWt,Kappa1,Eads100,LabuteASA,TPSA,LUMO,NumRotatableBonds
0,4,28,7,100,0.05,0.943530274,0.247350295,NumRotatableBonds,ATS0dv,HOMO,SpAbs_A,FractionCSP3,Kappa1,MolWt,SlogP_VSA1,LabuteASA,CT100
0,4,29,7,100,0.05,0.944186774,0.558588074,NumRotatableBonds,ATS0dv,HOMO,Kappa1,MolWt,SpAbs_A,Chi0,SlogP_VSA1,CT100,LabuteASA
10,18,24,3,300,0.1,0.999881479,0.625896679,HOMO,ATS0dv,NumRotatableBonds,SpAbs_A,Kappa1,LabuteASA,HeavyAtomMolWt,LogEE_A,FractionCSP3,Chi0
0,5,7,5,300,0.1,0.999999996,0.782067143,NumRotatableBonds,MolWt,ATS0dv,SpAbs_A,HOMO,PEOE_VSA1,TPSA,LogEE_A,MaxAbsPartialCharge,CT100
0,5,8,7,300,0.1,0.999999997,0.726101737,NumRotatableBonds,Kappa1,ATS0dv,SpAbs_A,MolWt,HOMO,LabuteASA,CT100,LogEE_A,LUMO
0,5,9,3,100,0.05,0.933352094,0.392778501,LUMO,FractionCSP3,HOMO,NumRotatableBonds,MolWt,SpAbs_A,HeavyAtomMolWt,ATS0dv,LogEE_A,BalabanJ
12,22,24,3,300,0.1,0.999435846,0.647400221,HOMO,ATS0dv,MolWt,SpAbs_A,LogEE_A,NumRotatableBonds,TPSA,LabuteASA,Eads100,MaxAbsPartialCharge
0,5,11,3,100,0.1,0.997415834,0.72461815,NumRotatableBonds,ATS0dv,SpAbs_A,HOMO,Kappa1,MolWt,LabuteASA,FractionCSP3,Eads100,TPSA
10,15,26,3,300,0.1,0.999272733,0.628296806,ATS0dv,HOMO,SpAbs_A,SlogP_VSA1,Kappa1,NumRotatableBonds,LogEE_A,LabuteASA,CT(100),Eads(100)
0,5,13,3,200,0.1,0.999995135,0.514629075,NumRotatableBonds,ATS0dv,LogEE_A,LabuteASA,MolWt,HOMO,TPSA,Eads100,LUMO,MinPartialCharge
0,5,14,3,300,0.05,0.999909697,0.640738029,NumRotatableBonds,ATS0dv,SpAbs_A,LabuteASA,MolWt,HOMO,LUMO,FractionCSP3,SlogP_VSA1,TPSA
5,15,29,3,200,0.05,0.999914389,0.654182539,SlogP_VSA1,HOMO,ATS0dv,NumRotatableBonds,FractionCSP3,LabuteASA,SpAbs_A,MolWt,Kappa1,LUMO
0,5,16,3,200,0.05,0.997899103,0.797291383,NumRotatableBonds,ATS0dv,Kappa1,SpAbs_A,FractionCSP3,HOMO,MolWt,LogEE_A,CT100,TPSA
0,5,17,3,200,0.05,0.997441348,0.663466296,ATS0dv,FractionCSP3,NumRotatableBonds,Kappa1,SpAbs_A,MolWt,LabuteASA,HOMO,LogEE_A,Eads100
16,22,24,3,200,0.1,0.999440815,0.678787023,ATS0dv,HOMO,Kappa1,SpAbs_A,NumRotatableBonds,LogEE_A,CT(100),LabuteASA,LUMO,MolWt
0,5,19,3,300,0.1,0.999999984,0.771417985,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,MolWt,HOMO,Kappa1,TPSA,LogEE_A,FractionCSP3
0,5,20,5,300,0.01,0.311249981,0.173860778,HeavyAtomMolWt,MolWt,HOMO,Kappa1,NumRotatableBonds,ATS0dv,Eads100,SpAbs_A,LabuteASA,CT100
0,5,21,3,100,0.1,0.997968244,0.575062456,FractionCSP3,ATS0dv,LUMO,HeavyAtomMolWt,NumRotatableBonds,HOMO,SpAbs_A,MolWt,PEOE_VSA1,LogEE_A
3,5,12,5,300,0.1,0.99991329,0.666989113,NumRotatableBonds,ATS0dv,HOMO,LabuteASA,MolWt,SpAbs_A,TPSA,BalabanJ,LogEE_A,HeavyAtomMolWt
0,5,23,3,300,0.05,0.999905581,0.72500175,NumRotatableBonds,ATS0dv,LabuteASA,MolWt,HOMO,SpAbs_A,CT100,TPSA,MinPartialCharge,FractionCSP3
5,24,25,3,300,0.1,0.99999998,0.668864201,ATS0dv,PEOE_VSA1,HOMO,SpAbs_A,MolWt,TPSA,BalabanJ,LogEE_A,Chi0,FractionCSP3
0,5,25,3,200,0.1,0.99999356,0.799589623,NumRotatableBonds,HeavyAtomMolWt,ATS0dv,HOMO,SpAbs_A,MolWt,LabuteASA,FractionCSP3,Chi0,Eads100
3,6,24,3,100,0.1,0.999876772,0.669126424,SpAbs_A,ATS0dv,HOMO,NumRotatableBonds,LabuteASA,LogEE_A,FractionCSP3,TPSA,LUMO,Kappa1
0,5,27,3,100,0.1,0.997599965,0.619636688,Kappa1,ATS0dv,NumRotatableBonds,LabuteASA,MolWt,Chi0,Eads100,HOMO,SpAbs_A,CT100
5,6,28,3,200,0.1,0.999996761,0.674344691,NumRotatableBonds,ATS0dv,HOMO,SpAbs_A,MolWt,LogEE_A,TPSA,LUMO,PEOE_VSA1,MaxAbsPartialCharge
0,5,29,3,300,0.05,0.999850543,0.799711134,NumRotatableBonds,ATS0dv,MolWt,HOMO,SpAbs_A,CT100,Chi0,TPSA,Eads100,MinPartialCharge
0,6,7,5,200,0.1,0.999999789,0.740729272,NumRotatableBonds,ATS0dv,HOMO,SpAbs_A,Kappa1,MolWt,CT100,LogEE_A,TPSA,MaxAbsPartialCharge
0,6,8,7,300,0.01,0.492553907,0.938500838,ATS0dv,MolWt,FractionCSP3,Chi0,HOMO,LabuteASA,Kappa1,NumRotatableBonds,BalabanJ,SpAbs_A
0,6,9,3,100,0.05,0.934189637,0.224835245,NumRotatableBonds,HOMO,LUMO,FractionCSP3,LogEE_A,MolWt,ATS0dv,SpAbs_A,BalabanJ,HeavyAtomMolWt
0,6,10,7,300,0.01,0.485584912,0.906687608,ATS0dv,Kappa1,MolWt,HOMO,SpAbs_A,NumRotatableBonds,TPSA,BalabanJ,LUMO,Chi0
0,6,11,3,300,0.1,0.999999993,0.596684009,SpAbs_A,ATS0dv,NumRotatableBonds,HOMO,Kappa1,MolWt,LogEE_A,LabuteASA,MinPartialCharge,MaxAbsPartialCharge
0,6,12,7,300,0.01,0.491257198,0.941431406,ATS0dv,MolWt,Kappa1,HOMO,NumRotatableBonds,Chi0,SpAbs_A,LUMO,HeavyAtomMolWt,TPSA
0,6,13,3,300,0.05,0.999912363,-0.322153018,ATS0dv,NumRotatableBonds,HOMO,SlogP_VSA1,MolWt,LogEE_A,LUMO,LabuteASA,Kappa1,Eads100
0,6,14,7,300,0.01,0.494463588,0.923374999,MolWt,ATS0dv,Kappa1,HOMO,NumRotatableBonds,SpAbs_A,LUMO,SlogP_VSA1,LabuteASA,BalabanJ
16,18,24,3,100,0.1,0.998344323,0.837847112,HOMO,SpAbs_A,NumRotatableBonds,ATS0dv,LogEE_A,BalabanJ,Eads100,LabuteASA,MolWt,LUMO
0,6,16,5,300,0.01,0.48690454,0.856938497,ATS0dv,MolWt,Kappa1,Chi0,HOMO,BalabanJ,LUMO,NumRotatableBonds,HeavyAtomMolWt,Eads100
0,6,17,5,100,0.1,0.999270446,0.736825992,PEOE_VSA1,ATS0dv,NumRotatableBonds,SpAbs_A,Kappa1,LabuteASA,LogEE_A,FractionCSP3,HOMO,MinPartialCharge
0,6,18,5,300,0.01,0.485436566,0.910412478,ATS0dv,Kappa1,MolWt,HOMO,BalabanJ,LUMO,Eads100,NumRotatableBonds,HeavyAtomMolWt,LabuteASA
0,6,19,5,300,0.01,0.483070688,0.946369938,FractionCSP3,ATS0dv,HOMO,LUMO,MolWt,Kappa1,BalabanJ,NumRotatableBonds,PEOE_VSA1,TPSA
0,6,20,3,200,0.01,-1.925648973,0.375906805,MolWt,ATS0dv,NumRotatableBonds,HOMO,Eads100,MinPartialCharge,LUMO,MaxAbsPartialCharge,BalabanJ,CT100
0,6,21,5,200,0.1,0.999999786,0.432906329,ATS0dv,Kappa1,HOMO,LUMO,FractionCSP3,SpAbs_A,LabuteASA,Eads100,MolWt,MinPartialCharge
